loan_id,company_name,hq_country,asset_description,asset_value,asset_owner,loan_value,loan_currency
L079225,Kingswell Manufacturing,Switzerland,Lucerne Warehouse,1768047,Kingswell Manufacturing,2979491,CHF
L079226,Westfold Works,Spain,Zaragoza Office Campus,971390,Cascade Holdings GmbH,586097,EUR
L079227,Silverlake Textiles,United Kingdom,Cardiff Office Campus,1517540,Silverlake (Glasgow) Ltd,7195171,SEK
L079228,Kingswell Manufacturing,Switzerland,Lausanne Cold Storage Depot,194117,Kingswell Manufacturing,263272,CHF
L079229,Caldermill Retail Group,Netherlands,Tilburg Cold Storage Depot,184940,Caldermill (Tilburg) Ltd,308934,EUR
L079230,Norwich Engineering,Portugal,Coimbra Assembly Line Facility,1732981,Norwich Engineering,2378806,EUR
L079231,Greystone Auto Parts,France,Marseille Processing Plant,880673,Greystone Auto Parts,667141,EUR
L079232,Grayling Foods,Switzerland,Lucerne Regional Headquarters,583590,Nordholt Holdings Group,496442,CHF
L079233,Ravensworth Logistics,Germany,Stuttgart Cold Storage Depot,310784,Ravensworth (Stuttgart) Ltd,548684,EUR
L079234,Nordholt Pharma,Poland,Krakow Assembly Line Facility,621235,Nordholt Pharma,711442,PLN
L079235,Ironwood Manufacturing,Sweden,Gothenburg Freight Hub,248541,Ironwood Manufacturing,497082,SEK
L079236,Sundale Agritech,Italy,Turin Cold Storage Depot,255662,Sundale Agritech,169535,EUR
L079237,Grayling Textiles,Finland,Turku Manufacturing Plant,773154,Grayling Textiles,821845,EUR
L079238,Ashcombe Foods,Netherlands,Utrecht Assembly Line Facility,2233140,Ashcombe Foods,2509034,EUR
L079239,Windrose Pharma,Spain,Zaragoza Processing Plant,340842,Windrose Pharma,559267,EUR
L079240,Everholt Supply Co,Finland,Turku Regional Headquarters,533876,Everholt Supply Co,579369,GBP
L079241,Larkspur Agritech,Ireland,Limerick Manufacturing Plant,1427945,Larkspur Agritech,1230685,EUR
L079242,Caldermill Manufacturing,Finland,Tampere Assembly Line Facility,394514,Caldermill (Turku) Ltd,242082,CAD
L079243,Pinehurst Retail Group,Japan,Nagoya Distribution Centre,524096,Pinehurst Retail Group,460519,JPY
L079244,Vireo Manufacturing,Germany,Leipzig Storage Facility,361460,Vireo Manufacturing,617441,EUR
L079245,Marlowe Textiles,Austria,Graz Processing Plant,1705516,Marlowe Textiles,1201138,EUR
L079246,Larkspur Agritech,Ireland,Cork Cold Storage Depot,587601,Larkspur Agritech,692972,EUR
L079247,Ironwood Manufacturing,Sweden,Uppsala Freight Hub,295804,Ironwood Manufacturing,323264,SEK
L079248,Yarrow Auto Parts,Germany,Bremen Assembly Line Facility,793292,Yarrow Auto Parts,765053,EUR
L079249,Quillon Works,Austria,Linz Warehouse,1358696,Quillon Works,2404070,EUR
L079250,Amberfield Holdings,Luxembourg,Esch-sur-Alzette Storage Facility,466304,Amberfield Holdings,602317,SEK
L079251,Brightwell Industries,Belgium,Liege Assembly Line Facility,726540,Brightwell Industries,537788,EUR
L079252,Nordholt Textiles,United Kingdom,Leeds Freight Hub,860167,Nordholt Textiles,1472290,GBP
L079253,Brightwell Industries,Belgium,Ghent Office Campus,463355,Brightwell (Liege) Ltd,293016,EUR
L079254,Granwell Works,Belgium,Ghent Assembly Line Facility,2306406,Granwell Works,8869769,EUR
L079255,Yarrow Holdings,Sweden,Gothenburg Cold Storage Depot,311945,Yarrow Holdings,222698,SEK
L079256,Oakhaven Materials,Switzerland,Lucerne Regional Headquarters,1144962,Oakhaven Materials,1715642,CHF
L079257,Redshaw Retail Group,United Kingdom,Leeds Regional Headquarters,220280,Redshaw (Cardiff) Ltd,221811,GBP
L079258,Zenbridge Pharma,Portugal,Porto Distribution Centre,265640,Zenbridge Pharma,204588,EUR
L079259,Briarwood Timber Ltd,Ireland,Waterford Cold Storage Depot,330998,Briarwood (Limerick) Ltd,435836,EUR
L079260,Underhill Retail Group,Spain,Bilbao Regional Headquarters,214176,Bellweather Holdings Inc,136021,EUR
L079261,Elmsworth Logistics,Poland,Poznan Distribution Centre,349691,Elmsworth Logistics,411570,PLN
L079262,Solaris Timber Ltd,Finland,Tampere Storage Facility,660886,Solaris Timber Ltd,637346,EUR
L079263,Norwich Pharma,Luxembourg,Differdange Freight Hub,292884,Norwich Pharma,305669,EUR
L079264,Westfold Works,Spain,Seville Freight Hub,677827,Westfold Works,587597,EUR
L079265,Larkspur Construction,Netherlands,Utrecht Regional Headquarters,1931775,Larkspur Construction,1713052,EUR
L079266,Ironwood Manufacturing,Sweden,Gothenburg Freight Hub,248541,Ironwood Manufacturing,24804,EUR
L079267,Tanglewood Auto Parts,Italy,Genoa Manufacturing Plant,611083,Brightwell Holdings SA,890229,EUR
L079268,Foxglove Timber Ltd,France,Lyon Cold Storage Depot,390566,Foxglove (Lyon) Ltd,400960,EUR
L079269,Aldergate Holdings,United States,Denver Freight Hub,704331,Aldergate Holdings,453304,USD
L079270,Pemberton Engineering,Sweden,Malmo Distribution Centre,192499,Pemberton Engineering,686100,SEK
L079271,Nordholt Textiles,United Kingdom,Aberdeen Distribution Centre,163698,Nordholt Textiles,267981,GBP
L079272,Solaris Foods,Netherlands,Eindhoven Distribution Centre,2441528,Solaris (Eindhoven) Ltd,2492839,EUR
L079273,Halbrook Supply Co,United States,Ohio Office Campus,591842,Halbrook Supply Co,508288,USD
L079274,Ironwood Industries,Germany,Stuttgart Freight Hub,2250663,Solaris Holdings Group,2415060,EUR
L079275,Redshaw Materials,Belgium,Antwerp Office Campus,1868876,Redshaw Materials,2486415,EUR
L079276,Vantage Industries,Switzerland,Basel Office Campus,270628,Vantage (Lausanne) Ltd,356983,CHF
L079277,Millbrook Construction,France,Nantes Manufacturing Plant,503097,Millbrook Construction,570113,EUR
L079278,Foxglove Timber Ltd,France,Toulouse Assembly Line Facility,1652200,Foxglove (Lyon) Ltd,1219519,EUR
L079279,Ashcombe Foods,Netherlands,Tilburg Warehouse,320883,Greystone Holdings GmbH,335766,EUR
L079280,Tanglewood Auto Parts,Italy,Bologna Regional Headquarters,455679,Tanglewood (Genoa) Ltd,436803,EUR
L079281,Granwell Works,Belgium,Liege Manufacturing Plant,250166,Granwell Works,11442,EUR
L079282,Norwich Pharma,Luxembourg,Differdange Freight Hub,292884,Norwich Pharma,237213,EUR
L079283,Everholt Supply Co,Finland,Turku Cold Storage Depot,1473853,Everholt Supply Co,6507295,EUR
L079284,Oakhaven Construction,Canada,Calgary Assembly Line Facility,588216,Oakhaven Construction,675072,CAD
L079285,Caldermill Manufacturing,Finland,Tampere Assembly Line Facility,394514,Caldermill Manufacturing,1554325,EUR
L079286,Underhill Holdings,Portugal,Braga Warehouse,2072143,Underhill Holdings,2073268,EUR
L079287,Vantage Industries,Switzerland,Basel Cold Storage Depot,2396874,Vantage Industries,4106380,CHF
L079288,Juniper Textiles,United States,Denver Freight Hub,727866,Ashcombe Holdings Inc,671162,USD
L079289,Copperfield Timber Ltd,Italy,Bologna Cold Storage Depot,390249,Millbrook Holdings Inc,604994,EUR
L079290,Grayling Foods,Switzerland,Basel Assembly Line Facility,834843,Grayling Foods,1210879,CHF
L079291,Kestrel Materials,Italy,Bologna Freight Hub,648799,Larkspur Holdings GmbH,777213,EUR
L079292,Ironwood Industries,Germany,Stuttgart Freight Hub,2250663,Solaris Holdings Group,3583927,EUR
L079293,Windrose Pharma,Spain,Seville Processing Plant,1789833,Windrose Pharma,2933122,EUR
L079294,Zenbridge Manufacturing,Spain,Seville Regional Headquarters,2422553,Zenbridge Manufacturing,14163,EUR
L079295,Kingswell Supply Co,Finland,Turku Manufacturing Plant,318548,Kingswell (Espoo) Ltd,274870,EUR
L079296,Cascade Engineering,Poland,Poznan Manufacturing Plant,2035252,Cascade Engineering,2598681,PLN
L079297,Windrose Pharma,Spain,Zaragoza Processing Plant,340842,Windrose Pharma,222093,EUR
L079298,Everholt Supply Co,Finland,Tampere Manufacturing Plant,824123,Everholt Supply Co,590782,EUR
L079299,Duskwood Logistics,Belgium,Ghent Distribution Centre,293485,Ashcombe Holdings Inc,493705,EUR
L079300,Everholt Textiles,Netherlands,Tilburg Processing Plant,643184,Everholt Textiles,23647,EUR
L079301,Millbrook Construction,France,Lyon Regional Headquarters,1354666,Millbrook Construction,2380718,EUR
L079302,Juniper Supply Co,Japan,Fukuoka Processing Plant,923927,Juniper Supply Co,1650341,JPY
L079303,Cascade Agritech,United Kingdom,Aberdeen Assembly Line Facility,152970,Cascade (Cardiff) Ltd,4137,EUR
L079304,Heathcote Logistics,Finland,Tampere Warehouse,313370,Heathcote Logistics,294088,EUR
L079305,Heathcote Logistics,Finland,Turku Cold Storage Depot,2241575,Heathcote Logistics,2300434,EUR
L079306,Pinehurst Logistics,Spain,Zaragoza Assembly Line Facility,651077,Pinehurst Logistics,503495,EUR
L079307,Underhill Retail Group,Spain,Bilbao Regional Headquarters,214176,Underhill Retail Group,222970,EUR
L079308,Quillon Logistics,Italy,Bologna Distribution Centre,1004285,Quillon Logistics,843650,EUR
L079309,Norwich Pharma,Luxembourg,Esch-sur-Alzette Manufacturing Plant,843830,Norwich Pharma,1369472,EUR
L079310,Ashcombe Foods,Netherlands,Utrecht Assembly Line Facility,2233140,Greystone Holdings GmbH,3557209,EUR
L079311,Copperfield Timber Ltd,Italy,Verona Office Campus,345966,Millbrook Holdings Inc,606414,EUR
L079312,Copperfield Construction,Germany,Stuttgart Regional Headquarters,723912,Copperfield Construction,589955,EUR
L079313,Caldermill Manufacturing,Finland,Espoo Cold Storage Depot,1233736,Caldermill (Turku) Ltd,1765094,EUR
L079314,Redshaw Retail Group,United Kingdom,Bristol Warehouse,1122969,Redshaw Retail Group,1243894,GBP
L079315,Windrose Pharma,Spain,Zaragoza Processing Plant,340842,Windrose Pharma,533550,EUR
L079316,Corvain Construction,Belgium,Antwerp Cold Storage Depot,294209,Kestrel Holdings Group,250254,EUR
L079317,Pinehurst Retail Group,Japan,Nagoya Distribution Centre,524096,Pinehurst Retail Group,859423,JPY
L079318,Fenwick Manufacturing,Spain,Bilbao Storage Facility,1223435,Fenwick Manufacturing,1051729,EUR
L079319,Ravensworth Logistics,Germany,Essen Distribution Centre,2253646,Ravensworth (Stuttgart) Ltd,1829671,EUR
L079320,Vireo Timber Ltd,Italy,Turin Assembly Line Facility,1838257,Vireo Timber Ltd,2230939,EUR
L079321,Norwich Engineering,Portugal,Coimbra Assembly Line Facility,1732981,Norwich Engineering,2608803,EUR
L079322,Zenbridge Manufacturing,Spain,Seville Regional Headquarters,2422553,Zenbridge (Seville) Ltd,8969673,EUR
L079323,Cascade Engineering,Poland,Poznan Manufacturing Plant,2035252,Cascade (Krakow) Ltd,2421261,PLN
L079324,Ashcombe Foods,Netherlands,Tilburg Warehouse,320883,Greystone Holdings GmbH,225985,EUR
L079325,Rathmore Agritech,United States,Austin Distribution Centre,615819,Rathmore (Ohio) Ltd,380678,USD
L079326,Solaris Foods,Netherlands,Eindhoven Distribution Centre,2441528,Solaris Foods,3073529,EUR
L079327,Heathcote Auto Parts,Switzerland,Basel Freight Hub,1150484,Heathcote (Lucerne) Ltd,1197071,CHF
L079328,Solaris Foods,Netherlands,Eindhoven Distribution Centre,2441528,Solaris Foods,1589554,EUR
L079329,Millbrook Construction,France,Lyon Regional Headquarters,1354666,Millbrook Construction,1056089,EUR
L079330,Caldermill Retail Group,Netherlands,Eindhoven Manufacturing Plant,359094,Caldermill (Tilburg) Ltd,25858,USD
L079331,Redshaw Retail Group,United Kingdom,Aberdeen Distribution Centre,538261,Redshaw (Cardiff) Ltd,882898,GBP
L079332,Ravensworth Engineering,Sweden,Gothenburg Distribution Centre,387082,Ravensworth Engineering,395752,CAD
L079333,Granwell Works,Belgium,Ghent Assembly Line Facility,2306406,Granwell Works,2193483,EUR
L079334,Bellweather Retail Group,Luxembourg,Differdange Assembly Line Facility,679063,Bellweather Retail Group,451371,EUR
L079335,Ashcombe Materials,Ireland,Cork Freight Hub,710739,Ashcombe (Limerick) Ltd,1002230,EUR
L079336,Everholt Supply Co,Finland,Tampere Manufacturing Plant,824123,Everholt Supply Co,896486,EUR
L079337,Redshaw Retail Group,United Kingdom,Aberdeen Distribution Centre,538261,Redshaw Retail Group,796670,GBP
L079338,Larkspur Construction,Netherlands,Rotterdam Warehouse,1891918,Larkspur Construction,1501943,EUR
L079339,Quillon Logistics,Italy,Bologna Distribution Centre,1004285,Quillon Logistics,1240112,EUR
L079340,Zenbridge Pharma,Portugal,Porto Distribution Centre,265640,Zenbridge Pharma,41013,PLN
L079341,Redshaw Retail Group,United Kingdom,Aberdeen Distribution Centre,538261,Redshaw Retail Group,608276,GBP
L079342,Greystone Timber Ltd,Canada,Calgary Processing Plant,451664,Greystone (Calgary) Ltd,435167,CAD
L079343,Heathcote Logistics,Finland,Turku Cold Storage Depot,2241575,Heathcote Logistics,1576816,EUR
L079344,Millbrook Timber Ltd,Canada,Winnipeg Storage Facility,332437,Millbrook Timber Ltd,460196,CAD
L079345,Ironwood Manufacturing,Sweden,Gothenburg Freight Hub,248541,Ironwood Manufacturing,339955,SEK
L079346,Elmsworth Engineering,Ireland,Cork Regional Headquarters,646436,Elmsworth Engineering,792204,EUR
L079347,Heathcote Auto Parts,Switzerland,Lausanne Processing Plant,513055,Heathcote Auto Parts,412932,CHF
L079348,Kingswell Supply Co,Finland,Turku Manufacturing Plant,318548,Kingswell Supply Co,351813,EUR
L079349,Heathcote Logistics,Finland,Tampere Warehouse,313370,Heathcote Logistics,488574,EUR
L079350,Briarwood Holdings,Poland,Krakow Freight Hub,760667,Briarwood Holdings,823874,PLN
L079351,Briarwood Holdings,Poland,Poznan Freight Hub,162083,Briarwood Holdings,175418,PLN
L079352,Greystone Auto Parts,France,Marseille Processing Plant,880673,Greystone Auto Parts,647814,EUR
L079353,Halbrook Logistics,Japan,Fukuoka Warehouse,203364,Halbrook (Fukuoka) Ltd,254962,PLN
L079354,Bellweather Pharma,Portugal,Braga Regional Headquarters,156515,Norwich Holdings SA,179545,EUR
L079355,Ironwood Manufacturing,Sweden,Malmo Storage Facility,625862,Ironwood Manufacturing,685825,SEK
L079356,Halbrook Logistics,Japan,Fukuoka Warehouse,203364,Halbrook Logistics,160143,JPY
L079357,Ivyridge Engineering,Luxembourg,Differdange Cold Storage Depot,303947,Ivyridge Engineering,494908,EUR
L079358,Millbrook Timber Ltd,Canada,Winnipeg Regional Headquarters,425208,Millbrook Timber Ltd,598262,CAD
L079359,Vireo Timber Ltd,Italy,Verona Manufacturing Plant,862777,Vireo Timber Ltd,2158,EUR
L079360,Oakhaven Construction,Canada,Winnipeg Regional Headquarters,1001156,Oakhaven Construction,3189369,CAD
L079361,Underhill Retail Group,Spain,Seville Distribution Centre,238396,Bellweather Holdings Inc,308290,EUR
L079362,Ironwood Industries,Germany,Essen Regional Headquarters,700222,Solaris Holdings Group,1039392,EUR
L079363,Pinehurst Retail Group,Japan,Osaka Cold Storage Depot,1108780,Pinehurst (Nagoya) Ltd,1748997,JPY
L079364,Ironwood Industries,Germany,Dresden Assembly Line Facility,1189324,Ironwood (Essen) Ltd,1829075,EUR
L079365,Aldergate Industries,Austria,Graz Freight Hub,834171,Vireo Holdings GmbH,1122388,EUR
L079366,Cascade Agritech,United Kingdom,Aberdeen Assembly Line Facility,152970,Cascade (Cardiff) Ltd,248433,GBP
L079367,Corvain Engineering,France,Lyon Freight Hub,2195539,Corvain (Marseille) Ltd,1695617,EUR
L079368,Ravensworth Engineering,Sweden,Malmo Distribution Centre,366567,Ravensworth Engineering,332707,CHF
L079369,Ashcombe Foods,Netherlands,Tilburg Warehouse,320883,Greystone Holdings GmbH,536842,EUR
L079370,Duskwood Auto Parts,France,Lyon Manufacturing Plant,1516481,Duskwood Auto Parts,1935,EUR
L079371,Caldermill Retail Group,Netherlands,Tilburg Cold Storage Depot,184940,Caldermill (Tilburg) Ltd,159894,EUR
L079372,Everholt Supply Co,Finland,Tampere Manufacturing Plant,824123,Everholt Supply Co,1200046,CAD
L079373,Oakhaven Construction,Canada,Winnipeg Regional Headquarters,1001156,Oakhaven Construction,1549686,CAD
L079374,Quillon Logistics,Italy,Verona Processing Plant,2197757,Quillon Logistics,2128402,EUR
L079375,Larkspur Agritech,Ireland,Limerick Manufacturing Plant,1427945,Larkspur Agritech,1894879,USD
L079376,Tanglewood Logistics,Austria,Salzburg Regional Headquarters,296579,Oakhaven Holdings SA,417205,EUR
L079377,Larkspur Agritech,Ireland,Limerick Manufacturing Plant,1427945,Larkspur Agritech,1079660,EUR
L079378,Caldermill Manufacturing,Finland,Turku Distribution Centre,2185544,Caldermill Manufacturing,1809414,EUR
L079379,Norwich Pharma,Luxembourg,Esch-sur-Alzette Manufacturing Plant,843830,Norwich Pharma,510725,EUR
L079380,Rathmore Agritech,United States,Tacoma Manufacturing Plant,165023,Rathmore Agritech,221458,USD
L079381,Bellweather Retail Group,Luxembourg,Differdange Assembly Line Facility,679063,Bellweather Retail Group,1060085,EUR
L079382,Granwell Textiles,United Kingdom,Glasgow Storage Facility,2007281,Granwell Textiles,2472005,GBP
L079383,Heathcote Auto Parts,Switzerland,Lucerne Processing Plant,662805,Heathcote Auto Parts,895300,CHF
L079384,Grayling Foods,Switzerland,Lausanne Assembly Line Facility,228104,Grayling Foods,262457,CHF
L079385,Marlowe Retail Group,United States,Charlotte Processing Plant,2017158,Marlowe (Austin) Ltd,3514190,USD
L079386,Silverlake Textiles,United Kingdom,Cardiff Office Campus,1517540,Quillon Holdings GmbH,1059287,GBP
L079387,Pinehurst Retail Group,Japan,Fukuoka Freight Hub,347548,Pinehurst (Nagoya) Ltd,546564,JPY
L079388,Elmsworth Logistics,Poland,Poznan Distribution Centre,349691,Elmsworth Logistics,437553,PLN
L079389,Yarrow Holdings,Sweden,Malmo Manufacturing Plant,178046,Yarrow Holdings,189435,SEK
L079390,Elmsworth Logistics,Poland,Krakow Assembly Line Facility,728336,Elmsworth Logistics,1456672,PLN
L079391,Oakhaven Construction,Canada,Vancouver Assembly Line Facility,1434473,Oakhaven (Vancouver) Ltd,1131676,CAD
L079392,Kestrel Industries,Austria,Graz Regional Headquarters,2326380,Kestrel Industries,2924318,EUR
L079393,Amberfield Holdings,Luxembourg,Esch-sur-Alzette Warehouse,1748500,Amberfield Holdings,2724930,EUR
L079394,Amberfield Holdings,Luxembourg,Differdange Regional Headquarters,252918,Amberfield Holdings,305766,EUR
L079395,Kingswell Supply Co,Finland,Turku Manufacturing Plant,318548,Kingswell Supply Co,242343,EUR
L079396,Juniper Textiles,United States,Ohio Processing Plant,1432693,Juniper Textiles,2149736,USD
L079397,Brightwell Timber Ltd,France,Nantes Cold Storage Depot,840265,Brightwell Timber Ltd,646626,EUR
L079398,Yarrow Auto Parts,Germany,Bremen Assembly Line Facility,793292,Yarrow Auto Parts,817278,EUR
L079399,Silverlake Textiles,United Kingdom,Glasgow Freight Hub,2351932,Silverlake (Glasgow) Ltd,1540548,GBP
L079400,Greystone Auto Parts,France,Toulouse Freight Hub,748073,Greystone Auto Parts,1272140,EUR
L079401,Hawksmoor Supply Co,Ireland,Waterford Storage Facility,151470,Hawksmoor Supply Co,171419,EUR
